Size,Channels,Threads,Time_s
256,32,64,0.0061625
256,32,64,0.0060975
256,32,64,0.0058012
256,32,128,0.0132021
256,32,128,0.0053838
256,32,128,0.0049885
256,32,128,0.0049109
256,32,128,0.0052831
256,32,128,0.0048536
256,32,128,0.0051964
256,32,128,0.0056873
256,32,128,0.0055362
256,32,128,0.0055979
256,32,128,0.005487
256,32,128,0.0054191
256,32,128,0.0060508
256,32,128,0.0060886
256,32,128,0.0053336
256,32,128,0.0054055
256,32,128,0.0056524
256,32,128,0.0058843
256,32,128,0.0057938
256,32,128,0.0058381
256,32,128,0.0062989
256,32,128,0.0060146
256,32,128,0.0072328
256,32,128,0.0057293
256,32,128,0.0058162
256,32,128,0.0056828
256,32,128,0.0054893
256,32,128,0.0058647
256,32,128,0.0055236
256,32,128,0.0054802
256,32,128,0.0055366
256,32,128,0.0054567
256,32,128,0.0054918
256,32,128,0.0056362
256,32,128,0.0053554
256,32,128,0.0052672
256,32,128,0.0056309
256,32,128,0.005877
256,32,128,0.0060539
256,32,128,0.0061437
256,32,128,0.0060417
256,32,128,0.0059907
256,32,128,0.0058881
256,32,128,0.0059401
256,32,128,0.006233
256,32,128,0.0076213
256,32,128,0.0060582
256,32,128,0.0060589
256,32,128,0.0061209
256,32,128,0.0061515
256,64,2,0.0377555
256,64,2,0.0362665
256,64,2,0.0397827
256,64,2,0.0361317
256,64,2,0.0439673
256,64,2,0.0370895
256,64,2,0.0424158
256,64,2,0.0367574
256,64,2,0.0378919
256,64,2,0.0387308
256,64,2,0.0391466
256,64,2,0.0423489
256,64,2,0.0411498
256,64,2,0.038888
256,64,2,0.0422299
256,64,2,0.0379583
256,64,2,0.0367076
256,64,2,0.0446144
256,64,2,0.0379085
256,64,2,0.0374309
256,64,2,0.0374106
256,64,2,0.0457385
256,64,2,0.0517635
256,64,2,0.0389732
256,64,2,0.0371667
256,64,2,0.0409471
256,64,2,0.0440532
256,64,2,0.0358479
256,64,2,0.0383349
256,64,2,0.041997
256,64,2,0.0383576
256,64,2,0.0374692
256,64,2,0.0359408
256,64,2,0.0458575
256,64,2,0.0486725
256,64,2,0.043176
256,64,2,0.0488286
256,64,2,0.0475194
256,64,2,0.0366217
256,64,2,0.0364972
256,64,2,0.0362935
256,64,2,0.0514752
256,64,2,0.0389724
256,64,2,0.0364552
256,64,2,0.0362
256,64,2,0.0579308
256,64,2,0.051197
256,64,2,0.0375206
256,64,2,0.0480628
256,64,2,0.0375626
256,64,4,0.0286699
256,64,4,0.0293876
256,64,4,0.0228032
256,64,4,0.0219898
256,64,4,0.0286131
256,64,4,0.0251518
256,64,4,0.0334565
256,64,4,0.0187911
256,64,4,0.0219285
256,64,4,0.0186202
256,64,4,0.0258033
256,64,4,0.0191007
256,64,4,0.0236295
256,64,4,0.0248535
256,64,4,0.0184129
256,64,4,0.0222088
256,64,4,0.0272163
256,64,4,0.022868
256,64,4,0.0215252
256,64,4,0.0343707
256,64,4,0.027579
256,64,4,0.0185097
256,64,4,0.0222873
256,64,4,0.0230298
256,64,4,0.0322132
256,64,4,0.0192888
256,64,4,0.0289729
256,64,4,0.0348754
256,64,4,0.0306699
256,64,4,0.0320974
256,64,4,0.0255185
256,64,4,0.026639
256,64,4,0.0212246
256,64,4,0.0288739
256,64,4,0.022074
256,64,4,0.0196022
256,64,4,0.0277374
256,64,4,0.0327326
256,64,4,0.0348893
256,64,4,0.0262288
256,64,4,0.0220774
256,64,4,0.0278481
256,64,4,0.0228553
256,64,4,0.0216513
256,64,4,0.0321683
256,64,4,0.0299395
256,64,4,0.034877
256,64,4,0.0199571
256,64,4,0.02933
256,64,4,0.0265323
256,64,8,0.0216444
256,64,8,0.0178038
256,64,8,0.0175272
256,64,8,0.0177176
256,64,8,0.0166037
256,64,8,0.0181614
256,64,8,0.0175613
256,64,8,0.0175946
256,64,8,0.0176704
